THW07509.1	sp|O94408|LSM2_SCHPO	72.0	75	4.71e-31	110
THW07539.1	sp|Q5AUZ9|ATNE_EMENI	44.3	497	1.62e-145	430
THW07657.1	sp|Q68FU4|SUCHY_RAT	47.2	390	1.48e-117	354
THW07854.1	sp|Q9HGP1|YNK4_SCHPO	27.7	433	1.68e-38	156
THW07881.1	sp|O42668|TPR1_SCHPO	34.4	954	1.40e-144	469
THW07995.1	sp|A0A0A2JW93|CNSN_PENEN	29.5	132	4.60e-05	48.1
THW08323.1	sp|M3APK9|PK81G_PSEFD	37.4	273	7.78e-57	190
THW08388.1	sp|Q4X1K0|CCSA_ASPFU	67.1	213	1.86e-97	288
THW08420.1	sp|Q7S9I4|RT12_NEUCR	59.1	154	4.21e-48	157
THW08422.1	sp|Q9P6N2|PTF1_SCHPO	48.8	240	3.40e-75	232
THW08516.1	sp|Q6P2Q9|PRP8_HUMAN	71.8	2361	0.0	3490
THW08601.1	sp|O42629|FAOX1_ASPFM	58.7	436	1.99e-185	526
THW08775.1	sp|Q6UGN0|GPD_TRIAV	59.2	475	7.99e-182	518
THW08785.1	sp|P93604|LRK10_WHEAT	36.3	124	3.26e-09	64.3
THW08853.1	sp|G2XJK5|VTA4_VERDV	62.3	61	3.52e-13	76.3
THW08906.1	sp|C5FW30|SPCA_ARTOC	42.9	595	1.87e-150	455
THW09044.1	sp|A0A172QE52|PKS1_AURME	85.0	2190	0.0	3647
THW09082.1	sp|A0A1D8PE43|ZCF4_CANAL	47.5	61	3.15e-08	57.8
THW09103.1	sp|P39709|SEO1_YEAST	33.0	463	3.20e-71	241
THW09142.1	sp|P32910|RPC6_YEAST	32.2	307	1.85e-39	151
THW09143.1	sp|B2U8U5|HSCA_RALPJ	29.3	164	1.08e-09	65.1
THW09176.1	sp|A0A2J6RX17|NLRN_HYAVF	39.0	331	1.10e-43	176
THW09206.1	sp|G2X2I9|ST12_VERDV	35.2	495	6.48e-99	311
THW09459.1	sp|Q7LL04|YQK1_SCHPO	32.8	338	1.24e-38	142
THW09588.1	sp|B6HLP8|CHYD_PENRW	47.8	695	3.03e-219	631
THW09749.1	sp|A4D9B0|EGT2A_ASPFU	41.9	420	3.72e-104	321
THW09798.1	sp|A5H0J3|URC4_LACKL	39.9	484	8.44e-112	340
THW09858.1	sp|D4ATR3|A7629_ARTBC	56.3	788	2.51e-311	877
THW09893.1	sp|Q4WT65|ABCB_ASPFU	35.5	1466	5.04e-264	800
THW09897.1	sp|Q2PWU9|DNTB_BURSP	37.4	548	1.33e-95	305
THW10040.1	sp|Q9U720|DCSA_DICDI	28.6	231	4.04e-12	73.9
THW10126.1	sp|Q0V640|SLX4_PHANO	26.0	839	4.13e-35	148
THW10128.1	sp|P22579|SIN3_YEAST	37.5	64	3.40e-06	50.8
THW10198.1	sp|Q54LP8|H2BV3_DICDI	46.8	62	5.75e-11	62.0
THW10226.1	sp|A0A1U8QL22|PBCR_EMENI	36.4	579	4.05e-103	333
THW10228.1	sp|Q4R4T0|RPN1_MACFA	30.5	463	5.60e-51	186
THW10335.1	sp|Q02959|HOS3_YEAST	43.6	431	5.53e-99	333
THW10421.1	sp|Q15SS0|DDGLD_PSEA6	47.7	256	6.16e-70	218
THW10462.1	sp|Q39J78|TOLB_BURL3	29.9	144	8.47e-04	46.2
THW10477.1	sp|Q9C0Z0|YKM2_SCHPO	24.5	387	3.84e-24	108
THW10491.1	sp|Q7K3M5|DHX15_DROME	37.6	676	2.21e-131	409
THW10541.1	sp|P9WKP2|Y906_MYCTO	23.4	244	6.91e-05	47.4
THW10542.1	sp|A0A075TXZ3|PATB_PENEN	39.2	592	1.01e-113	353
THW10583.1	sp|Q00808|HETE1_PODAS	25.8	655	1.17e-40	168
THW10660.1	sp|P0DUT8|BA17B_METAN	29.6	277	2.59e-22	99.8
THW10673.1	sp|Q8H124|Y2446_ARATH	25.5	216	3.68e-04	44.3
THW10756.1	sp|Q32PX9|AFG1L_RAT	37.1	356	1.56e-54	192
THW10758.1	sp|A0A2J6RX17|NLRN_HYAVF	31.1	823	3.99e-94	327
THW10803.1	sp|D4AWG9|NSCR_ARTBC	36.6	582	2.00e-121	381
THW10809.1	sp|O74196|UBC1_COLGL	93.4	152	1.20e-105	300
THW10810.1	sp|A0AAD6NFV5|GCDH_DREDA	66.6	407	8.14e-198	555
THW10940.1	sp|N1PA11|MAL11_YEASC	29.2	384	4.05e-30	125
THW11015.1	sp|I6YGS0|EPHA_MYCTU	31.8	381	9.81e-38	142
THW11036.1	sp|Q9USN8|RQC2_SCHPO	41.0	725	7.09e-139	454
THW11043.1	sp|P39598|YWBO_BACSU	22.5	213	3.64e-05	46.6
THW11064.1	sp|O95696|BRD1_HUMAN	33.9	62	4.78e-07	55.8
THW11078.1	sp|A0A0E3JHZ7|PCL_TAXBA	49.5	109	2.31e-26	111
THW11079.1	sp|P08638|LEUR_YEAST	45.8	48	1.08e-06	55.1
THW11092.1	sp|Q9XIG1|U80B1_ARATH	40.7	447	5.84e-104	335
THW11133.1	sp|Q9FYG4|GLOX1_ARATH	32.2	553	1.07e-69	245
THW11168.1	sp|P9WJW2|ALKA_MYCTO	32.7	104	6.38e-10	60.1
THW11244.1	sp|Q4WP96|SPT5_ASPFU	60.2	736	8.68e-278	806
THW11258.1	sp|Q4WDD7|BRE1_ASPFU	45.8	695	6.68e-156	473
THW11269.1	sp|P62877|RBX1_HUMAN	90.6	64	9.19e-40	132
THW11433.1	sp|O74994|RNG3_SCHPO	32.5	465	5.14e-43	171
THW11435.1	sp|O59813|YCT3_SCHPO	29.3	75	4.25e-06	52.0
THW11508.1	sp|A2RAL4|BGLA_ASPNC	54.3	821	7.97e-310	871
THW11566.1	sp|Q5A4W8|BDF1_CANAL	32.3	486	1.32e-51	197
THW11599.1	sp|P38680|MTR_NEUCR	37.3	399	1.36e-69	232
THW11600.1	sp|Q10286|ITR1_SCHPO	37.9	493	9.87e-109	337
THW11683.1	sp|Q9ZVP5|M3K18_ARATH	32.1	209	4.86e-17	82.8
THW11727.1	sp|Q4WVS2|BCP1_ASPFU	64.3	258	1.04e-112	330
THW11741.1	sp|Q9UT27|PVG1_SCHPO	29.9	364	1.46e-42	158
THW11789.1	sp|O14133|ATE1_SCHPO	36.8	361	1.43e-64	214
THW11791.1	sp|O94225|HOSM_PENRW	78.4	445	3.96e-248	688
THW11793.1	sp|O94411|MFR2_SCHPO	32.7	401	1.38e-45	174
THW11983.1	sp|P54069|BEM46_SCHPO	34.3	140	1.21e-10	65.5
THW12017.1	sp|A0A1D8PRL9|ZCF38_CANAL	22.4	331	4.44e-06	54.3
THW12074.1	sp|Q9USR3|STT4_SCHPO	40.7	1429	0.0	993
THW12075.1	sp|A0A9P4XWM4|YTH1_CRYP1	46.8	406	2.24e-110	344
THW12292.1	sp|P15325|QUTD_EMENI	31.9	473	1.53e-55	197
THW12414.1	sp|P07921|LACP_KLULA	28.0	521	4.54e-49	182
THW12416.1	sp|Q7SI11|COX16_NEUCR	60.2	118	7.35e-46	147
THW12515.1	sp|P28349|NIT4_NEUCR	30.9	178	9.28e-22	100
THW12597.1	sp|Q10133|RHO2_SCHPO	70.5	193	5.38e-96	280
THW12621.1	sp|A9BFZ4|RL36_PETMO	72.7	22	5.35e-04	38.1
THW12623.1	sp|P17120|BIMC_EMENI	49.7	1157	0.0	927
THW12705.1	sp|O42953|YGM4_SCHPO	39.2	189	1.42e-30	122
THW12790.1	sp|Q03EG5|GATA_PEDPA	31.7	189	1.49e-08	57.0
THW12901.1	sp|O94111|DYL1_EMENI	79.5	73	5.51e-36	119
THW13067.1	sp|A0A142I725|PHOE2_DIALO	29.0	359	1.98e-35	138
THW13107.1	sp|O59741|YN25_SCHPO	26.0	393	8.54e-18	91.7
THW13109.1	sp|Q86CZ2|DHKK_DICDI	25.8	465	4.88e-35	149
THW13181.1	sp|O43061|MU136_SCHPO	29.4	313	3.76e-26	110
THW13333.1	sp|Q5BCG1|DPNP_EMENI	45.8	312	1.23e-77	246
THW13430.1	sp|Q4WYF1|HIR3_ASPFU	34.5	1990	0.0	1021
THW13482.1	sp|Q4WKB2|PPME1_ASPFU	52.2	320	3.91e-110	331
THW13513.1	sp|Q09749|ADRL_SCHPO	46.7	105	3.30e-33	122
THW13578.1	sp|Q8X034|RL15_NEUCR	92.1	178	6.98e-106	337
THW13764.1	sp|Q8P8Y5|Y2094_XANCP	26.9	502	6.27e-37	147
THW13823.1	sp|A0A2V5GRP3|PYVG_ASPV1	45.7	464	1.47e-140	419
THW13832.1	sp|Q568K5|NAA40_DANRE	30.8	185	3.28e-13	72.0
THW13896.1	sp|O36017|LIPB_SCHPO	52.2	201	1.11e-55	193
THW13914.1	sp|Q9WTK8|SPO11_MOUSE	35.3	252	5.66e-34	132
THW14060.1	sp|Q59KJ7|MNN21_CANAL	34.9	438	6.65e-68	233
THW14105.1	sp|O14059|HIS9_SCHPO	44.6	271	2.54e-75	237
THW14380.1	sp|Q0CI32|FM521_ASPTN	48.4	244	1.55e-60	192
THW14391.1	sp|A0A2J6RX17|NLRN_HYAVF	43.7	293	2.62e-60	215
THW14447.1	sp|Q01738|CDH_PHACH	35.9	772	1.33e-120	400
THW14653.1	sp|A0A075TRL0|PATA_PENEN	38.6	215	7.47e-43	148
THW14715.1	sp|P40896|YJV3_YEAST	47.6	147	5.66e-30	114
THW14765.1	sp|G0R6S7|SOR7_TRIR6	59.5	247	3.36e-94	286
THW14864.1	sp|Q2UA85|LP11_ASPOR	33.6	274	6.80e-32	129
THW14921.1	sp|Q5BD15|PFA4_EMENI	50.2	277	1.86e-71	238
THW14924.1	sp|Q10237|YD14_SCHPO	31.7	635	2.98e-63	228
THW15050.1	sp|Q7S5N8|GLYM_NEUCR	72.1	427	9.22e-227	638
THW15176.1	sp|Q0U1G2|PABP_PHANO	37.7	61	6.51e-05	48.9
THW15268.1	sp|Q6ZT89|S2548_HUMAN	25.1	351	1.83e-20	93.6
THW15392.1	sp|A7LXT8|GH43A_BACO1	60.3	78	1.08e-21	98.2
THW15455.1	sp|D4B2H3|ALL7_ARTBC	36.2	127	7.74e-12	68.2
THW15464.1	sp|C8VJF5|CUTI4_EMENI	52.2	182	4.83e-49	176
THW15632.1	sp|D0C9N6|CNTA_ACIB2	28.8	358	1.26e-37	143
THW15635.1	sp|C8VBV0|PHHA_EMENI	32.8	610	3.23e-96	311
THW15696.1	sp|I1R9A8|GRA5_GIBZE	39.4	363	2.34e-69	223
THW15839.1	sp|P0DYC0|UPO1_CALOD	39.1	128	1.40e-14	78.2
THW16090.1	sp|Q5KU05|PALA_ASPOR	60.7	820	0.0	957
THW16520.1	sp|Q5D6D7|NPS2_COCH4	36.8	5469	0.0	3195
THW16535.1	sp|P87090|CPC1_CRYPA	31.6	190	9.48e-07	53.1
THW16666.1	sp|O59851|MAT1_FUSOX	43.2	88	1.60e-19	92.8
THW16842.1	sp|P20435|RPAB2_YEAST	54.1	133	5.01e-37	128
THW17006.1	sp|Q54RJ6|Y5363_DICDI	30.1	153	1.07e-09	59.7
THW17358.1	sp|O94197|TR101_FUSSP	37.3	453	1.12e-82	264
THW17366.1	sp|Q17QP1|ABHD8_BOVIN	28.6	77	3.70e-05	48.9
THW17457.1	sp|Q7S1Z3|RM17_NEUCR	44.6	285	1.23e-78	248
THW17507.1	sp|Q1K6Q3|FYV4_NEUCR	56.3	197	1.05e-58	199
THW17589.1	sp|Q09779|THO2_SCHPO	28.2	1407	7.13e-139	481
THW17668.1	sp|P39709|SEO1_YEAST	27.2	246	1.67e-16	81.3
THW17781.1	sp|Q1K730|RM02_NEUCR	63.6	110	2.11e-34	139
THW17868.1	sp|P53170|PDK2_YEAST	32.2	441	6.87e-70	233
THW17873.1	sp|O14098|CTK1_SCHPO	52.4	319	1.00e-106	347
THW17916.1	sp|B1GVX5|BOA1_BOTFB	35.3	300	5.40e-47	163
THW18053.1	sp|A1CFL2|PATE_ASPCL	49.9	593	2.94e-174	511
THW18125.1	sp|Q9P2E3|ZNFX1_HUMAN	26.1	1070	1.77e-74	279
THW18131.1	sp|A0A075TXZ3|PATB_PENEN	52.4	82	6.30e-16	81.3
THW18192.1	sp|Q4I1H6|SNX3_GIBZE	69.1	162	3.92e-73	220
THW18316.1	sp|Q0V1P1|AT151_PHANO	64.3	277	1.58e-133	394
THW18317.1	sp|Q9UUA6|DPP1_SCHPO	33.1	278	4.15e-36	140
THW18456.1	sp|P40468|TAO3_YEAST	28.7	2312	6.47e-273	875
THW18458.1	sp|G0S636|DPOD3_THET3	48.2	137	4.90e-23	104
THW18717.1	sp|Q7K3M5|DHX15_DROME	39.5	603	2.07e-121	380
THW18816.1	sp|P56525|ATPD_NEUCR	83.2	155	1.63e-76	244
THW18904.1	sp|Q9C757|INT2_ARATH	30.7	215	4.13e-22	101
THW18909.1	sp|P07046|3SHD_NEUCR	50.4	339	1.62e-116	344
THW18918.1	sp|P38298|YPC1_YEAST	31.1	196	8.44e-16	78.6
THW18954.1	sp|O13717|YDZA_SCHPO	31.0	300	4.56e-27	114
THW19023.1	sp|P14284|DPOZ_YEAST	36.0	1715	4.06e-309	926
THW19028.1	sp|A0A2J6RX17|NLRN_HYAVF	43.7	119	9.41e-21	89.0
THW19064.1	sp|Q96V52|GLNA_EMENI	63.2	389	9.41e-182	516
THW19105.1	sp|O42898|COMT1_SCHPO	37.3	233	4.70e-37	134
THW19332.1	sp|P52918|MSN5_YEAST	23.3	1229	3.75e-77	282
THW19337.1	sp|Q4WUK1|PFA5_ASPFU	34.8	445	6.49e-74	243
THW19772.1	sp|Q51LS1|ISY1_PYRO7	67.8	245	1.38e-112	326
THW19902.1	sp|O13942|YEPC_SCHPO	32.5	163	4.83e-21	90.5
THW19953.1	sp|O60999|CUL1_DICDI	28.7	181	2.66e-13	72.0
THW19999.1	sp|A0A0J9WVC0|TF1C2_FUSO4	23.3	648	5.97e-10	66.6
THW20052.1	sp|P15700|KCY_YEAST	60.3	184	9.81e-74	229
THW20069.1	sp|N4WEA4|LAM1_COCH4	44.3	461	3.70e-112	347
THW20185.1	sp|A0AAN4T7P3|TERC_ASPLE	40.7	413	2.76e-81	260
THW20274.1	sp|P22189|ATN_SCHPO	47.2	983	3.22e-282	819
THW20276.1	sp|P36126|SPO14_YEAST	32.0	641	8.58e-86	302
THW20341.1	sp|V6R6F0|AQP3_GIBZE	61.0	236	3.97e-96	287
THW20649.1	sp|D4AZ24|ENG1_ARTBC	48.9	767	1.22e-232	683
THW20653.1	sp|P51979|HFM1_YEAST	33.8	973	2.59e-163	535
THW20655.1	sp|Q5F4K8|PAT_PINPS	26.2	359	4.37e-22	102
THW20839.1	sp|O60100|IMB4_SCHPO	33.3	1100	1.39e-199	612
THW20907.1	sp|Q9I3H5|BVMO_PSEAE	33.9	490	4.19e-81	266
THW21302.1	sp|Q9F8D7|GACS_PSEPH	25.9	611	1.29e-25	117
THW21441.1	sp|P18142|D2_DICDI	33.5	328	1.32e-37	149
THW21451.1	sp|Q9HGM6|YHW5_SCHPO	43.3	531	1.99e-128	391
THW21466.1	sp|Q05610|DON1_YEAST	61.8	34	5.08e-05	43.9
THW21662.1	sp|Q9UT86|APC11_SCHPO	68.4	57	1.99e-27	99.8
THW21800.1	sp|Q8KWT4|BACC_BACIU	39.9	198	1.44e-35	130
THW22139.1	sp|Q10422|YDC1_SCHPO	47.5	99	4.49e-25	102
THW22154.1	sp|O42901|YBA9_SCHPO	60.9	151	2.40e-66	207
THW22234.1	sp|P36590|KTHY_SCHPO	46.2	210	3.62e-54	176
THW22366.1	sp|Q9UUI3|SA145_SCHPO	43.9	456	4.79e-91	308
THW22383.1	sp|B8NM67|USTYA_ASPFN	33.0	106	7.61e-12	67.0
THW22398.1	sp|Q6L545|GID1_ORYSJ	34.0	94	5.32e-06	52.0
THW22516.1	sp|Q0V3D6|YME2_PHANO	60.9	827	0.0	981
THW22536.1	sp|Q4WKB9|CWC22_ASPFU	76.4	585	5.44e-299	851
THW22544.1	sp|D6N7U5|ASST_STRE7	34.0	517	5.58e-73	246
THW22652.1	sp|Q9M8Z7|U80A2_ARATH	31.7	423	5.12e-59	213
THW22770.1	sp|Q7RVN2|RS27_NEUCR	88.9	81	7.98e-50	155
THW22784.1	sp|Q0CKB1|CREC_ASPTN	55.5	611	3.95e-215	615
THW22861.1	sp|P78706|RCO1_NEUCR	52.6	618	9.99e-122	378
THW23051.1	sp|Q12185|YD018_YEAST	29.4	68	5.44e-04	44.7
THW23137.1	sp|Q10097|TNA13_SCHPO	33.6	455	2.13e-77	254
THW23273.1	sp|C0LGS2|Y4361_ARATH	43.2	74	3.47e-06	52.8
THW23275.1	sp|A1CFL2|PATE_ASPCL	53.9	228	2.56e-70	232
THW23346.1	sp|P43564|MIL1_YEAST	43.5	635	7.15e-157	497
THW23348.1	sp|G2XJK5|VTA4_VERDV	51.6	64	6.51e-12	69.3
THW23489.1	sp|Q8TBC4|UBA3_HUMAN	51.9	418	3.20e-134	417
THW23569.1	sp|Q09177|RPAC2_SCHPO	68.4	57	1.94e-22	86.3
THW23570.1	sp|P42114|NDUA6_NEUCR	50.4	135	4.32e-39	130
THW23571.1	sp|O94297|OXSM_SCHPO	49.3	73	4.81e-15	71.6
THW23577.1	sp|P32951|CARP1_CANPA	29.3	280	4.37e-16	83.6
THW23606.1	sp|Q96UM2|LAC3_BOTFU	53.4	481	1.87e-171	498
THW23836.1	sp|Q0UTI3|GET1_PHANO	50.0	218	6.34e-63	198
THW23968.1	sp|Q7LKZ7|BPH1_SCHPO	29.2	2377	7.17e-267	868
THW24027.1	sp|Q4WZL8|PFA3_ASPFU	48.6	440	1.33e-124	381
THW24028.1	sp|Q94A68|Y1669_ARATH	33.0	336	7.10e-52	181
THW24099.1	sp|Q06137|YL345_YEAST	41.6	462	6.72e-114	350
THW24367.1	sp|G4MYD3|BIP1_PYRO7	59.3	81	4.00e-12	69.3
THV63541.1	sp|P36088|FRMSR_YEAST	63.4	101	3.91e-37	128
THV63682.1	sp|Q7SDM8|THG1_NEUCR	51.7	147	5.50e-46	155
THV64059.1	sp|A7LXT8|GH43A_BACO1	43.8	64	3.72e-07	55.5
THV64192.1	sp|Q70LL3|CARO_FUSFU	55.4	276	1.19e-95	290
THV64216.1	sp|O60058|AFG2_SCHPO	41.0	505	3.81e-109	348
THV64328.1	sp|P78710|ASD1_NEUCR	36.5	466	6.04e-74	245
THV64453.1	sp|P36586|YPT5_SCHPO	70.7	205	7.41e-87	262
THV64637.1	sp|O60061|ALG5_SCHPO	44.6	303	1.21e-67	220
THV64675.1	sp|Q2TXF9|ORYL_ASPOR	37.0	219	7.24e-30	119
THV65166.1	sp|P36365|FMO1_RAT	27.4	383	1.51e-19	95.5
THV65209.1	sp|Q06266|TOS4_YEAST	29.9	137	9.93e-08	58.5
THV65216.1	sp|Q9UTE8|IES6_SCHPO	46.2	91	2.31e-19	82.4
THV65217.1	sp|C0HMA2|DAD4_THET3	91.7	72	9.25e-42	133
THV65344.1	sp|Q2UUZ1|EGLC_ASPOR	44.0	302	1.59e-67	222
THV65533.1	sp|Q9P4W7|APC5_SCHPO	28.4	535	8.78e-48	184
THV65591.1	sp|P0ADM2|YIDH_ECO57	58.6	29	1.11e-04	42.7
THV65640.1	sp|H1V216|CCLA_COLHI	59.0	585	2.02e-215	612
THV65693.1	sp|G1UB61|CDC11_CANAL	23.2	233	7.86e-05	48.9
THV65730.1	sp|P00175|CYB2_YEAST	37.2	479	7.28e-95	301
THV65887.1	sp|K0E3U9|ECDD_ASPP1	44.9	535	2.37e-136	419
THV66217.1	sp|A0A336U966|TYRP_ASPTE	38.9	337	4.78e-73	236
THV66219.1	sp|Q9ZVF6|PAHX_ARATH	41.2	294	2.78e-63	205
THV66276.1	sp|S0ENQ2|CARX_GIBF5	48.9	393	7.36e-120	364
THV67332.1	sp|P17609|YPT2_SCHPO	76.7	189	8.92e-104	300
THV67359.1	sp|Q7X2H8|CHOX_ARTGO	41.1	543	2.31e-125	382
THV67409.1	sp|Q9P6L5|SLA2_SCHPO	46.1	1097	5.87e-284	826
THV67529.1	sp|P36616|DSK1_SCHPO	47.7	514	1.23e-151	454
THV67578.1	sp|P38973|CC2H1_TRYBB	33.2	307	1.30e-27	112
THV67644.1	sp|Q5A4W8|BDF1_CANAL	37.1	105	1.09e-11	69.7
THV67658.1	sp|Q02905|AMYA_ASPAW	53.1	475	1.95e-183	525
THV67818.1	sp|O94466|RGA7_SCHPO	30.9	699	1.43e-61	222
THV67830.1	sp|B8HMX3|SYI_CYAP4	38.4	1072	7.75e-215	644
THV67936.1	sp|Q9VYY9|EVI5_DROME	32.6	298	6.82e-40	162
THV67976.1	sp|C8VK14|HXNY_EMENI	35.7	336	4.65e-58	196
THV67988.1	sp|Q07982|GFO_ZYMMO	23.3	146	3.14e-05	50.4
THV68010.1	sp|Q4WK40|CTF1_ASPFU	26.6	639	8.82e-49	189
THV68107.1	sp|D4ACP5|RECQ5_RAT	29.4	330	3.53e-26	120
THV68200.1	sp|Q7SC44|RM24_NEUCR	48.6	173	3.84e-45	155
THV68891.1	sp|Q9Y7J8|YGL1_SCHPO	37.7	698	1.85e-140	443
THV68974.1	sp|A0A2J6RX17|NLRN_HYAVF	39.5	410	8.92e-65	237
THV68998.1	sp|K0E3U9|ECDD_ASPP1	54.5	488	3.54e-171	497
THV69024.1	sp|F1R5H6|BRD4_DANRE	40.2	87	3.70e-12	71.2
THV69142.1	sp|Q03689|HETS_PODAS	34.9	232	3.13e-37	135
THV69143.1	sp|A0A2J6RX17|NLRN_HYAVF	32.3	443	2.42e-46	179
THV69375.1	sp|A7EI75|ATG7_SCLS1	35.8	411	1.58e-75	249
THV69444.1	sp|A1CR32|RRP3_ASPCL	72.4	435	4.58e-210	592
THV69536.1	sp|P0CT33|TLH1_SCHPO	27.6	417	3.42e-25	117
THV69745.1	sp|A0JMG1|SPOLB_DANRE	23.2	177	3.26e-06	50.8
THV70308.1	sp|A0A2J6RX17|NLRN_HYAVF	36.9	407	4.67e-62	234
THV70510.1	sp|Q2UDB2|SSN8_ASPOR	53.1	277	2.04e-100	301
THV70809.1	sp|A0A2J6RX17|NLRN_HYAVF	48.2	326	7.96e-78	259
THV70812.1	sp|W7MAT5|FST1_GIBM7	31.9	226	1.18e-24	110
THV70829.1	sp|Q08225|DPP3_YEAST	43.6	725	4.73e-178	529
THV71002.1	sp|Q4WWR2|SLU7_ASPFU	64.6	474	1.13e-204	578
THV71004.1	sp|A0A1D8PGY0|RL21A_CANAL	58.6	162	1.48e-54	172
THV71022.1	sp|Q03277|PO11_BRACO	24.6	516	1.12e-25	119
THV71070.1	sp|O60177|ULS12_SCHPO	26.3	711	3.30e-44	178
THV71073.1	sp|I1RQ76|ERG1_GIBZE	57.8	490	2.58e-198	563
THV71074.1	sp|Q4W9I3|ER25B_ASPFU	69.6	286	1.21e-156	442
THV71135.1	sp|Q9VJY8|ING5_DROME	55.0	60	5.22e-16	82.8
THV71158.1	sp|Q4WMF9|FAOX2_ASPFU	34.8	440	2.70e-63	214
THV71387.1	sp|Q56128|RCSC_SALTI	27.9	401	1.77e-21	104
THV71502.1	sp|P40633|TBG_COCH5	80.4	475	7.81e-274	753
THV71559.1	sp|G3XMC0|AZAF_ASPNA	49.3	475	6.45e-153	452
THV71625.1	sp|P87144|SYTC_SCHPO	59.3	722	2.35e-315	882
THV71648.1	sp|Q9UUC6|SMD3_SCHPO	79.5	78	1.20e-37	135
THV71794.1	sp|A0A2J6RX17|NLRN_HYAVF	39.1	320	1.53e-47	189
THV71867.1	sp|Q5A786|PROF_CANAL	39.6	144	1.79e-26	99.4
THV72073.1	sp|Q9L4Y1|ELMG_STROV	30.6	372	8.96e-43	164
THV72074.1	sp|Q4WWM8|SEC2_ASPFU	45.5	573	3.23e-122	383
THV72075.1	sp|O13900|SA114_SCHPO	38.7	473	1.14e-86	278
THV72123.1	sp|S0ENH1|FUS7_GIBF5	45.7	473	7.94e-139	411
THV72148.1	sp|Q9P2E3|ZNFX1_HUMAN	27.4	1048	1.00e-79	293
THV72399.1	sp|P14284|DPOZ_YEAST	42.4	1068	1.15e-269	815
THV72400.1	sp|Q06833|NVJ2_YEAST	34.6	407	1.80e-71	255
THV72584.1	sp|K0E3U9|ECDD_ASPP1	43.1	529	3.21e-139	417
THV72658.1	sp|Q9NWF9|RN216_HUMAN	26.9	216	6.59e-12	70.1
THV72710.1	sp|A6S4N4|FAL1_BOTFB	74.3	400	2.70e-192	539
THV73007.1	sp|Q10354|YDB1_SCHPO	43.8	329	1.92e-74	243
THV73106.1	sp|P32911|SUI1_YEAST	64.9	111	8.10e-40	131
THV73337.1	sp|Q9P768|YI26_SCHPO	47.6	517	9.74e-152	451
THV73748.1	sp|B0XTT5|NCTA_ASPFC	49.3	138	9.08e-30	117
THV73826.1	sp|Q10337|BRC1_SCHPO	24.5	893	1.58e-55	213
THV74699.1	sp|Q3TCH7|CUL4A_MOUSE	35.8	765	1.90e-134	434
THV74778.1	sp|O13902|DAK1_SCHPO	46.5	592	1.04e-166	490
THV75085.1	sp|P32454|APE2_YEAST	38.4	948	4.98e-216	644
THV75295.1	sp|Q96VP3|CYC_COCLU	85.6	104	4.20e-63	192
THV75386.1	sp|Q4WEH3|LP11B_ASPFU	31.8	277	1.24e-27	117
THV75636.1	sp|Q00808|HETE1_PODAS	21.9	654	3.12e-16	88.6
THV75821.1	sp|P20107|ZRC1_YEAST	31.9	357	5.26e-54	186
THV75828.1	sp|P14682|UBC3_YEAST	49.3	207	2.02e-58	191
THV75930.1	sp|P78972|SLP1_SCHPO	61.5	358	8.77e-160	469
THV75937.1	sp|Q9P7E3|DCAM_SCHPO	36.8	451	5.09e-80	258
THV75944.1	sp|Q4WQL0|TMEDA_ASPFU	71.4	213	8.97e-102	301
THV76633.1	sp|O94271|YORN_SCHPO	33.5	656	1.91e-87	293
THV77036.1	sp|J4UHQ8|OPS6_BEAB2	29.9	204	1.31e-25	102
THV77106.1	sp|O93918|PYC_ASPTE	81.3	1184	0.0	1949
THV77238.1	sp|P13860|GUX1_PHACH	61.5	436	2.41e-189	540
THV77239.1	sp|O13493|MYB1_NEUCR	50.0	102	4.98e-24	103
THV77242.1	sp|P38360|ATU1_YEAST	37.3	814	1.99e-169	533
THV77250.1	sp|A0A3G1DJF0|MFM8_PHOSM	33.5	263	1.47e-31	122
THV77251.1	sp|Q9P3I3|ARGD_NEUCR	65.9	425	1.26e-207	585
THV77323.1	sp|W6QCN3|ANUI_PENRF	39.5	210	1.53e-34	127
THV77396.1	sp|D4AXV8|MFS1_ARTBC	60.6	520	1.39e-218	620
THV77406.1	sp|P0DO34|ILIE_NEOS2	43.0	223	1.04e-42	161
THV77469.1	sp|A0A1U8QL22|PBCR_EMENI	36.8	557	8.95e-101	327
THV77763.1	sp|Q10082|YAO3_SCHPO	58.5	284	2.59e-115	338
THV77770.1	sp|P80581|HXK_EMENI	73.0	482	3.73e-251	697
THV77924.1	sp|Q700S9|BGALA_PENSQ	54.7	1033	0.0	1118
THV77954.1	sp|W7NDQ0|FDB40_GIBM7	51.6	434	5.50e-165	478
THV77958.1	sp|P38339|RGD1_YEAST	28.6	651	5.20e-61	220
THV77997.1	sp|Q06003|GOLI_DROME	49.0	49	3.74e-07	57.4
THV77998.1	sp|A0A179HKZ8|LCSO_PURLI	46.2	593	6.58e-164	484
THV77999.1	sp|Q51MB1|PALI_PYRO7	45.6	776	1.76e-139	428
THV78008.1	sp|O13907|ACL2_SCHPO	61.0	485	1.58e-196	558
THV78037.1	sp|Q0UAL6|SLX1_PHANO	41.6	262	1.15e-59	202
THV78039.1	sp|O14096|QTRT2_SCHPO	36.1	410	2.56e-63	214
THV78061.1	sp|P87000|ACU15_NEUCR	43.4	878	3.64e-204	610
